Filename,Top_left_lat,Top_left_lon,Bottom_right_lat,Bottom_right_long
sat_map_00.png,35.5903187539838,51.2017822265625,35.5858515932324,51.207275390625
sat_map_01.png,35.5947856654872,51.2017822265625,35.5903187539838,51.207275390625
sat_map_02.png,35.5947856654872,51.207275390625,35.5903187539838,51.2127685546875
sat_map_03.png,35.5903187539838,51.207275390625,35.5858515932324,51.2127685546875
